x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,label
0.23477976024150848,0.531305193901062,0.07664521038532257,0.9999970197677612,0.2296094000339508,0.5289707779884338,0.10755159705877304,0.9999946355819702,0.23125077784061432,0.5284155011177063,0.10753565281629562,0.9999910593032837,0.23317143321037292,0.5279943943023682,0.1073530837893486,0.9999922513961792,0.2248818576335907,0.5344533920288086,0.08373674005270004,0.9999967813491821,0.2234714776277542,0.5379780530929565,0.08368570357561111,0.9999960660934448,0.22196492552757263,0.5423409938812256,0.08360753953456879,0.9999972581863403,0.23833559453487396,0.5451737642288208,0.23826055228710175,0.9999862909317017,0.22299930453300476,0.565223217010498,0.12530985474586487,0.9999973773956299,0.24552668631076813,0.5393694639205933,0.12417353689670563,0.9999895095825195,0.24073626101016998,0.5467662811279297,0.09109040349721909,0.9999934434890747,0.3037633001804352,0.5537128448486328,0.2619141936302185,0.9998711347579956,0.2447727769613266,0.6379035711288452,0.07720877975225449,0.9999732971191406,0.33470243215560913,0.4604870676994324,0.238759845495224,0.8697875142097473,0.290698766708374,0.6788197159767151,-0.06500646471977234,0.8051038980484009,0.3396863341331482,0.3648706376552582,0.19260399043560028,0.8384711742401123,0.3360198438167572,0.7404800653457642,-0.24549607932567596,0.7116457223892212,0.339190810918808,0.3374086022377014,0.18298844993114471,0.6844207644462585,0.3541918396949768,0.7628879547119141,-0.2693062424659729,0.6752698421478271,0.33687761425971985,0.3350107967853546,0.16601809859275818,0.6929691433906555,0.35868439078330994,0.7515671849250793,-0.2865099608898163,0.6835269331932068,0.33835092186927795,0.34650546312332153,0.17867232859134674,0.7272476553916931,0.3566671311855316,0.7432234883308411,-0.2559046745300293,0.6603009104728699,0.44522491097450256,0.6551546454429626,0.035959307104349136,0.9999817609786987,0.41810259222984314,0.7137047648429871,-0.03638598322868347,0.9999908208847046,0.5916694402694702,0.7290526032447815,-0.024535665288567543,0.8737807273864746,0.5665093660354614,0.7839307188987732,-0.15282490849494934,0.9167121052742004,0.6377381086349487,0.7295562624931335,0.3837639391422272,0.24861006438732147,0.6366478800773621,0.7460911870002747,0.21044249832630157,0.4312196969985962,0.6409025192260742,0.7183944582939148,0.4284839630126953,0.3589371144771576,0.6367143392562866,0.7394289374351501,0.25341683626174927,0.2853621542453766,0.6830910444259644,0.6983820199966431,0.42028841376304626,0.35207152366638184,0.6904515027999878,0.7355887293815613,0.22763577103614807,0.5000672936439514,1
0.5709781050682068,0.39903581142425537,-0.07883591204881668,0.9968957901000977,0.582534670829773,0.37522250413894653,-0.061341024935245514,0.99580979347229,0.5813397765159607,0.3711317181587219,-0.0614917054772377,0.9957665205001831,0.580622673034668,0.3685089945793152,-0.061561278998851776,0.9967949986457825,0.5835459232330322,0.37715858221054077,-0.11609593778848648,0.9973537921905518,0.5829757452011108,0.37481704354286194,-0.11618490517139435,0.9974198341369629,0.5829182863235474,0.3739829659461975,-0.11626022309064865,0.9975429773330688,0.5651099681854248,0.3321804106235504,0.0321904718875885,0.9973982572555542,0.5630201697349548,0.3360821604728699,-0.21200653910636902,0.998450756072998,0.5511435270309448,0.4002615511417389,-0.038284655660390854,0.9942420125007629,0.5510386228561401,0.39903518557548523,-0.10868565738201141,0.9957696199417114,0.4849246144294739,0.3698292374610901,0.18716727197170258,0.9990702271461487,0.4787714183330536,0.369044691324234,-0.3252319395542145,0.9994159936904907,0.46825316548347473,0.5682334899902344,0.21434493362903595,0.09895160794258118,0.45701807737350464,0.6213017702102661,-0.3467140793800354,0.8529859781265259,0.4969863295555115,0.7108689546585083,0.05717380717396736,0.20311124622821808,0.502044677734375,0.7554017901420593,-0.2176651954650879,0.8262282013893127,0.5101360082626343,0.730064868927002,0.0464179590344429,0.27927517890930176,0.51513671875,0.7824832201004028,-0.2545106112957001,0.8272490501403809,0.5193427801132202,0.7279205918312073,0.00690597714856267,0.29636913537979126,0.5274395942687988,0.7604944705963135,-0.23609517514705658,0.8202902674674988,0.5126417875289917,0.7241879105567932,0.034129396080970764,0.301344633102417,0.5196094512939453,0.7490848302841187,-0.20833946764469147,0.7640169262886047,0.30147239565849304,0.5845016837120056,0.15963159501552582,0.9898484349250793,0.2913430631160736,0.5999675393104553,-0.15967288613319397,0.9913673996925354,0.35114288330078125,0.7122310400009155,0.36606404185295105,0.05837205424904823,0.35239505767822266,0.7983764410018921,-0.14940868318080902,0.8309539556503296,0.24985629320144653,0.6204375624656677,0.4767908453941345,0.08495588600635529,0.24300351738929749,0.6561399698257446,0.12151168286800385,0.40068933367729187,0.2350011169910431,0.5956267714500427,0.4887691140174866,0.15585163235664368,0.2283489853143692,0.6024570465087891,0.15576930344104767,0.647775411605835,0.23836356401443481,0.640789270401001,0.5298459529876709,0.17469049990177155,0.22180423140525818,0.6989372968673706,0.2432500272989273,0.4494810402393341,1
0.36477789282798767,0.2728949785232544,-0.20991197228431702,0.998027503490448,0.36007803678512573,0.2523139417171478,-0.25643861293792725,0.9976720213890076,0.3623179793357849,0.24994108080863953,-0.2564451992511749,0.9978995323181152,0.370600163936615,0.25527095794677734,-0.2564665377140045,0.9978797435760498,0.3586746156215668,0.2545199990272522,-0.19027818739414215,0.9968980550765991,0.36029547452926636,0.25288575887680054,-0.19036759436130524,0.9971476197242737,0.361660897731781,0.24835216999053955,-0.1906163990497589,0.9976039528846741,0.39112257957458496,0.23242996633052826,-0.39029860496520996,0.9984685778617859,0.3897882103919983,0.22458812594413757,-0.09236178547143936,0.9980477094650269,0.4048168361186981,0.2763618528842926,-0.25130924582481384,0.9987300038337708,0.39056023955345154,0.27370455861091614,-0.16536451876163483,0.9984062314033508,0.5186794996261597,0.2619698643684387,-0.5571753978729248,0.9998225569725037,0.4944813549518585,0.23517541587352753,0.12609216570854187,0.9994834661483765,0.5890721678733826,0.4339914619922638,-0.5843270421028137,0.9730566143989563,0.5655611753463745,0.4072759747505188,0.2113827019929886,0.16330084204673767,0.5941342115402222,0.6143798828125,-0.464601069688797,0.9484524726867676,0.5709950923919678,0.5919586420059204,0.11144203692674637,0.28245025873184204,0.6110962629318237,0.6615575551986694,-0.5218294858932495,0.9220495820045471,0.5674750804901123,0.6257933974266052,0.11998245865106583,0.27691590785980225,0.5975987315177917,0.6587908864021301,-0.5064195394515991,0.9162629246711731,0.5603537559509277,0.6323032379150391,0.04240817204117775,0.28379562497138977,0.5950488448143005,0.6430269479751587,-0.45368692278862,0.8782845139503479,0.5685490965843201,0.6177752614021301,0.07587462663650513,0.2839539051055908,0.7890608906745911,0.45024508237838745,-0.20532040297985077,0.9989956021308899,0.7536849975585938,0.4121979773044586,0.2053322046995163,0.9984869956970215,0.7953882217407227,0.6932273507118225,-0.29771241545677185,0.8950622081756592,0.7593289017677307,0.5367481708526611,0.46624132990837097,0.2170371264219284,0.8013648986816406,0.5710434913635254,0.24483554065227509,0.18065720796585083,0.7891541719436646,0.5375580787658691,0.6117386221885681,0.08100669831037521,0.8011688590049744,0.5440666675567627,0.305419921875,0.1851228028535843,0.797711968421936,0.5382590293884277,0.6271079778671265,0.11403099447488785,0.7746657133102417,0.5588979125022888,0.4525816738605499,0.15524373948574066,0.7598950266838074,0.54923415184021,0.6908971071243286,0.10236483067274094,1
0.4832121431827545,0.3261118531227112,0.00473819812759757,0.9891315698623657,0.49431052803993225,0.30974507331848145,0.027088651433587074,0.9912651181221008,0.4938443601131439,0.3078973889350891,0.02687322162091732,0.9892218112945557,0.4938718378543854,0.3064388632774353,0.026644539088010788,0.9922330379486084,0.49485650658607483,0.31072670221328735,-0.03720049187541008,0.9913814663887024,0.4943844676017761,0.30934804677963257,-0.03722880408167839,0.9870916604995728,0.49436163902282715,0.30836185812950134,-0.03742534667253494,0.9914913773536682,0.4696611762046814,0.28324195742607117,0.12820039689540863,0.9890705347061157,0.47327813506126404,0.28286364674568176,-0.16330203413963318,0.9892661571502686,0.46359458565711975,0.329338937997818,0.04798835515975952,0.9899333119392395,0.46237626671791077,0.328705370426178,-0.0363764725625515,0.9886130094528198,0.3745441138744354,0.3255184590816498,0.28196895122528076,0.9968377351760864,0.37630367279052734,0.32399582862854004,-0.33877554535865784,0.9989625215530396,0.356946736574173,0.4910324513912201,0.2861984670162201,0.04620829224586487,0.36093050241470337,0.49557653069496155,-0.3856599032878876,0.4702370762825012,0.3989969789981842,0.5907666087150574,0.08417179435491562,0.04135721176862717,0.43354299664497375,0.6095063090324402,-0.27051281929016113,0.40254631638526917,0.4071205258369446,0.6137126088142395,0.06635116040706635,0.05536206439137459,0.4459632933139801,0.6427980065345764,-0.3189046382904053,0.4057815968990326,0.41911283135414124,0.6085827946662903,0.021658286452293396,0.05797664448618889,0.46574637293815613,0.632116436958313,-0.31142744421958923,0.39829519391059875,0.41432327032089233,0.6032177805900574,0.05719241499900818,0.061575379222631454,0.45618918538093567,0.619273841381073,-0.2665003836154938,0.34019309282302856,0.1889488250017166,0.5108424425125122,0.20350269973278046,0.9906020164489746,0.16647164523601532,0.5213969349861145,-0.2036387175321579,0.9929381012916565,0.3917946219444275,0.5199371576309204,0.3696899116039276,0.16514122486114502,0.34352201223373413,0.5912588238716125,-0.3286449611186981,0.6994781494140625,0.39166420698165894,0.633834719657898,0.49620118737220764,0.10794905573129654,0.3615061342716217,0.626386284828186,0.18070150911808014,0.08629415184259415,0.3667207658290863,0.6508227586746216,0.5065729022026062,0.13912436366081238,0.34363338351249695,0.6162887811660767,0.24339525401592255,0.11514104157686234,0.47502756118774414,0.6449095606803894,0.5049186944961548,0.1372738629579544,0.4313526451587677,0.6666460037231445,0.32568278908729553,0.11186440289020538,1
0.5376260876655579,0.18505923449993134,-0.21798045933246613,0.9855139255523682,0.5428207516670227,0.1624104231595993,-0.2981763184070587,0.990842342376709,0.5468816757202148,0.16151964664459229,-0.29819828271865845,0.9914201498031616,0.5496488809585571,0.1603766679763794,-0.2984592318534851,0.9913470149040222,0.5395908355712891,0.1568540781736374,-0.22305360436439514,0.9819021224975586,0.542465329170227,0.1524038314819336,-0.22314706444740295,0.9853816032409668,0.5444530248641968,0.14732789993286133,-0.2233692854642868,0.9867238402366638,0.5842720866203308,0.14043515920639038,-0.5542610287666321,0.9860225915908813,0.5828919410705566,0.115756094455719,-0.21372975409030914,0.9879506826400757,0.5707839727401733,0.19297464191913605,-0.2929648756980896,0.9894527196884155,0.56710284948349,0.188973069190979,-0.19467727839946747,0.9862940907478333,0.6918390393257141,0.22335219383239746,-0.6222326159477234,0.9975361824035645,0.7096128463745117,0.08938854932785034,-0.11599329859018326,0.9989022016525269,0.6000593900680542,0.5157924890518188,-0.5940173268318176,0.7247411608695984,0.576688289642334,-0.09896951913833618,-0.06497609615325928,0.708968997001648,0.5460523366928101,0.6240060925483704,-0.40129074454307556,0.404535710811615,0.5507402420043945,-0.29261642694473267,-0.15667299926280975,0.817247211933136,0.5304675102233887,0.6634330153465271,-0.4362529218196869,0.39105725288391113,0.5081561207771301,-0.3363116383552551,-0.18721139430999756,0.7666655778884888,0.5488505363464355,0.6353842616081238,-0.46291181445121765,0.39387840032577515,0.504570722579956,-0.35412687063217163,-0.21075473725795746,0.769825279712677,0.5548515319824219,0.619796097278595,-0.40348437428474426,0.35317471623420715,0.4959546625614166,-0.3288080096244812,-0.17353621125221252,0.7595582604408264,0.8394284248352051,0.5239090323448181,-0.20447678864002228,0.9982814788818359,0.8423446416854858,0.5003089904785156,0.20398342609405518,0.9988856911659241,0.6344727873802185,0.5181569457054138,-0.3107532858848572,0.7560202479362488,0.6100254654884338,0.4431889057159424,0.3792218267917633,0.42218175530433655,0.6437088847160339,0.6727719306945801,0.2784590423107147,0.5748068690299988,0.6348575353622437,0.6307183504104614,0.6628990769386292,0.41839542984962463,0.676151692867279,0.6879080533981323,0.3439810574054718,0.440731018781662,0.6615683436393738,0.6491570472717285,0.6886380314826965,0.39778271317481995,0.5800851583480835,0.6968663930892944,0.4467509686946869,0.5450712442398071,0.5879718065261841,0.6881274580955505,0.7575615048408508,0.4983144700527191,1
0.7200518846511841,0.5012264251708984,-0.10336896032094955,0.8677666187286377,0.7308500409126282,0.49709635972976685,-0.11536029726266861,0.8256469964981079,0.7308356165885925,0.49591848254203796,-0.11549097299575806,0.8256434202194214,0.7307500839233398,0.49476057291030884,-0.11569119244813919,0.8554322123527527,0.7300627827644348,0.4973143935203552,-0.13365627825260162,0.8394343256950378,0.7296081781387329,0.49580925703048706,-0.13371804356575012,0.8159841299057007,0.7291591763496399,0.4943872094154358,-0.13393159210681915,0.835346519947052,0.7226712107658386,0.4802555441856384,-0.14333216845989227,0.8409889340400696,0.7206053137779236,0.48139092326164246,-0.22486601769924164,0.8165349364280701,0.7076393961906433,0.4956190586090088,-0.10495626926422119,0.9274640083312988,0.7073578834533691,0.4944501519203186,-0.12877747416496277,0.9496282935142517,0.6546789407730103,0.46029600501060486,-0.12247230112552643,0.997665524482727,0.6457395553588867,0.48261770606040955,-0.261160671710968,0.9988786578178406,0.5333173871040344,0.5808574557304382,-0.1114751473069191,0.24110272526741028,0.5336048603057861,0.5965880751609802,-0.2333008199930191,0.4516848623752594,0.4622950851917267,0.7180344462394714,-0.12759199738502502,0.22039243578910828,0.47192665934562683,0.7508986592292786,-0.1461838036775589,0.6426753997802734,0.4646732211112976,0.7414774298667908,-0.13085618615150452,0.21861228346824646,0.46363183856010437,0.7650831937789917,-0.15368816256523132,0.6098471879959106,0.4586189091205597,0.7458075284957886,-0.15529310703277588,0.21966931223869324,0.4768330454826355,0.7733431458473206,-0.15551087260246277,0.6078968644142151,0.4585709273815155,0.7324995398521423,-0.1379683017730713,0.22333654761314392,0.4821499288082123,0.7602267861366272,-0.14522401988506317,0.5626922845840454,0.44914692640304565,0.5201640725135803,0.04976225644350052,0.9995371103286743,0.446869820356369,0.5427474975585938,-0.05007172003388405,0.9997714161872864,0.42140835523605347,0.6370137929916382,0.15839903056621552,0.21545925736427307,0.4501858651638031,0.6913359761238098,-0.03199321776628494,0.09117751568555832,0.4136139452457428,0.6827943921089172,0.23994848132133484,0.13183699548244476,0.41106241941452026,0.7212502360343933,0.10324843972921371,0.09123334288597107,0.41631001234054565,0.6769596934318542,0.2528079152107239,0.23731255531311035,0.4069446623325348,0.7130041122436523,0.12433432042598724,0.13205279409885406,0.40143898129463196,0.7303204536437988,0.271049827337265,0.16753830015659332,0.3929545283317566,0.7671985030174255,0.1406683623790741,0.14968127012252808,1
0.3950466811656952,0.23356901109218597,-0.28189021348953247,0.9980602860450745,0.38296574354171753,0.21395434439182281,-0.32879194617271423,0.9976141452789307,0.38465768098831177,0.2121572345495224,-0.3288741707801819,0.9978141784667969,0.38651445508003235,0.21037228405475616,-0.3289669454097748,0.9976122379302979,0.3820061683654785,0.21115253865718842,-0.27553319931030273,0.9971542358398438,0.382567822933197,0.2084544450044632,-0.2756401300430298,0.9974716901779175,0.38310280442237854,0.20566435158252716,-0.27600449323654175,0.9978036284446716,0.40885892510414124,0.19656816124916077,-0.4517829716205597,0.9984921216964722,0.4053412973880768,0.1891271024942398,-0.21072402596473694,0.9982836246490479,0.42121121287345886,0.2380942851305008,-0.31586581468582153,0.9991610050201416,0.41931819915771484,0.23770321905612946,-0.24602457880973816,0.9987568855285645,0.5335825681686401,0.25236111879348755,-0.5674887895584106,0.999864935874939,0.5087075233459473,0.23806597292423248,-0.0334712378680706,0.9997883439064026,0.6283817887306213,0.47123679518699646,-0.5672383904457092,0.9256446361541748,0.5987119674682617,0.4488452076911926,0.06133010610938072,0.28477269411087036,0.6168957948684692,0.6579462885856628,-0.4705701172351837,0.8909624814987183,0.5927973985671997,0.6519619822502136,-0.055030860006809235,0.44854140281677246,0.6212707757949829,0.718300998210907,-0.5118378400802612,0.8606160283088684,0.5902479290962219,0.7048957943916321,-0.05088308826088905,0.43205901980400085,0.6152922511100769,0.7200666069984436,-0.5088699460029602,0.8571186065673828,0.5861946940422058,0.7188870310783386,-0.12875626981258392,0.43374812602996826,0.6098673939704895,0.7028482556343079,-0.4632317125797272,0.8198406100273132,0.5943314433097839,0.7008442878723145,-0.08797818422317505,0.42852744460105896,0.7983512878417969,0.4995708167552948,-0.15700006484985352,0.9996378421783447,0.7581058740615845,0.4825359880924225,0.1568947732448578,0.9995859265327454,0.8276192545890808,0.7589635848999023,-0.30752483010292053,0.843552827835083,0.7650963664054871,0.6952166557312012,0.2710636556148529,0.4224373996257782,0.7557052969932556,0.6386958360671997,0.3163485527038574,0.10314258933067322,0.7127095460891724,0.6955226063728333,0.5996408462524414,0.08131856471300125,0.7520862817764282,0.6024201512336731,0.38844841718673706,0.12181248515844345,0.7145432233810425,0.6887224912643433,0.6415236592292786,0.15367569029331207,0.7061589956283569,0.6489309072494507,0.5811691880226135,0.0993390753865242,0.6666291356086731,0.7229636311531067,0.7872826457023621,0.11553523689508438,1
0.5137162208557129,0.4699641168117523,-0.002403974300250411,0.9973681569099426,0.5053132772445679,0.4502143859863281,-0.046751465648412704,0.9962459206581116,0.5065096616744995,0.44815927743911743,-0.04683561995625496,0.9966920614242554,0.5077993869781494,0.44505929946899414,-0.04677869752049446,0.9967259168624878,0.505161464214325,0.4511488378047943,0.015956860035657883,0.9967024922370911,0.5066693425178528,0.4490949511528015,0.015873363241553307,0.9972948431968689,0.5081197023391724,0.44562533497810364,0.015618172474205494,0.9978196620941162,0.5285784006118774,0.42128628492355347,-0.17933516204357147,0.9968896508216858,0.5267731547355652,0.4221874177455902,0.1009601503610611,0.9983571171760559,0.5388556122779846,0.4713389277458191,-0.04441019520163536,0.9977154731750488,0.5386406779289246,0.4715660512447357,0.03667972609400749,0.9973524808883667,0.6616767644882202,0.4554465711116791,-0.33480483293533325,0.9988023042678833,0.647557258605957,0.45591941475868225,0.263887494802475,0.9990384578704834,0.7049881815910339,0.6364892721176147,-0.37209317088127136,0.8053225874900818,0.6924002766609192,0.6222378015518188,0.32919397950172424,0.1645040363073349,0.6898855566978455,0.8043800592422485,-0.279333233833313,0.7406131625175476,0.6866874694824219,0.795868992805481,0.2457272857427597,0.21257786452770233,0.6845173239707947,0.853439450263977,-0.3102233409881592,0.7202011942863464,0.6803118586540222,0.8283116221427917,0.24793224036693573,0.21096602082252502,0.6744802594184875,0.8417943120002747,-0.30507692694664,0.7105169296264648,0.6890445351600647,0.8388968706130981,0.1978388875722885,0.21444843709468842,0.6780797839164734,0.8333372473716736,-0.2730305790901184,0.6645916700363159,0.6891667246818542,0.821382462978363,0.21947064995765686,0.21510204672813416,0.9182503819465637,0.6733221411705017,-0.17586418986320496,0.9897180795669556,0.8853654265403748,0.656180739402771,0.17594577372074127,0.9886699914932251,0.8194505572319031,0.8377580642700195,-0.3392597734928131,0.802115261554718,0.7698947191238403,0.7446267008781433,0.3135477602481842,0.2501170337200165,0.8204972147941589,0.8482968211174011,0.02283821627497673,0.14386625587940216,0.8179505467414856,0.8280591368675232,0.2919907569885254,0.07414302229881287,0.8365443348884583,0.8373810648918152,0.06390244513750076,0.18832182884216309,0.8400619626045227,0.8390241265296936,0.28785061836242676,0.1272658407688141,0.7614299654960632,0.8834182024002075,0.14606933295726776,0.15299688279628754,0.7769011855125427,0.8686219453811646,0.30824223160743713,0.11728164553642273,1
0.2916983664035797,0.7451037764549255,-0.1737145632505417,0.9955388903617859,0.3176281750202179,0.7554677128791809,-0.15248391032218933,0.9952245950698853,0.3204873502254486,0.7533301711082458,-0.15242096781730652,0.9939748644828796,0.3239462673664093,0.7507931590080261,-0.15223105251789093,0.9952669143676758,0.3179832994937897,0.7553601264953613,-0.21601684391498566,0.9970242381095886,0.32109159231185913,0.7533218264579773,-0.2160198837518692,0.9966110587120056,0.3248107433319092,0.7509700059890747,-0.21610097587108612,0.9973229765892029,0.3403622508049011,0.7016157507896423,-0.011883492581546307,0.9961251616477966,0.3463132381439209,0.701337993144989,-0.3071485161781311,0.9977951049804688,0.28877323865890503,0.7215915322303772,-0.1140345111489296,0.9944391250610352,0.289806067943573,0.7223535776138306,-0.19960549473762512,0.9953718781471252,0.3173985183238983,0.6202267408370972,0.14207275211811066,0.9905372262001038,0.3127830922603607,0.6315603256225586,-0.4005703926086426,0.9989694356918335,0.29937294125556946,0.7460321187973022,0.2905336022377014,0.10803991556167603,0.3018019199371338,0.8447999358177185,-0.5250985622406006,0.9514267444610596,0.2890378534793854,0.8018031716346741,0.2314389944076538,0.15646973252296448,0.34299236536026,0.9207108616828918,-0.403952419757843,0.7546854615211487,0.2951006293296814,0.8089225888252258,0.2356112003326416,0.19851116836071014,0.36127620935440063,0.9343025088310242,-0.4471568167209625,0.6801581978797913,0.29976901412010193,0.808369517326355,0.18675054609775543,0.20939508080482483,0.3619912564754486,0.9144266247749329,-0.42511624097824097,0.6480448842048645,0.2965182960033417,0.8061632513999939,0.2059180587530136,0.21193131804466248,0.35654911398887634,0.9080809950828552,-0.3946002423763275,0.634632408618927,0.39397957921028137,0.26622816920280457,0.19736811518669128,0.9976402521133423,0.3951967656612396,0.2640783190727234,-0.1974889487028122,0.999180018901825,0.4451866149902344,0.20121905207633972,0.4825223982334137,0.057265982031822205,0.42975345253944397,0.18537671864032745,-0.15254370868206024,0.955160915851593,0.47463223338127136,0.33141598105430603,0.7459215521812439,0.0748055949807167,0.4943212866783142,0.32892748713493347,0.287945955991745,0.5986453890800476,0.47943660616874695,0.3398292660713196,0.7774370908737183,0.12943428754806519,0.4991614520549774,0.35331273078918457,0.34282055497169495,0.7090883851051331,0.5032604932785034,0.4017335772514343,0.8648276925086975,0.13244211673736572,0.5208196640014648,0.4006848931312561,0.46130988001823425,0.6170094013214111,1
0.5762442350387573,0.18768589198589325,0.25943151116371155,0.9720620512962341,0.5755940079689026,0.16290394961833954,0.22458186745643616,0.9711044430732727,0.5775992274284363,0.16156601905822754,0.22423584759235382,0.968946099281311,0.5796241164207458,0.16044938564300537,0.2240615040063858,0.9745887517929077,0.5746355056762695,0.16120712459087372,0.2657298743724823,0.9656372666358948,0.5758227705955505,0.15875494480133057,0.2657269835472107,0.9633029699325562,0.5772813558578491,0.1561550348997116,0.2650716006755829,0.9674587845802307,0.6012402176856995,0.1540466547012329,0.08863728493452072,0.9646740555763245,0.6005420684814453,0.14598028361797333,0.27471083402633667,0.9660397171974182,0.5940081477165222,0.20258593559265137,0.21282856166362762,0.9598269462585449,0.592428982257843,0.20123346149921417,0.2668033838272095,0.9639335870742798,0.6378849744796753,0.23829448223114014,-0.08050815016031265,0.9990286827087402,0.7196295857429504,0.19231612980365753,0.32287922501564026,0.9976879358291626,0.600003719329834,0.47126007080078125,-0.07859688252210617,0.5597786903381348,0.708353579044342,0.3520991802215576,0.32690420746803284,0.11126960813999176,0.5823951959609985,0.5958242416381836,0.05041738972067833,0.5977842807769775,0.6276661157608032,0.39428630471229553,0.23179733753204346,0.20523273944854736,0.587152898311615,0.6282315850257874,0.04004738852381706,0.6121049523353577,0.6167013049125671,0.4051000475883484,0.27440035343170166,0.22909015417099,0.5845999717712402,0.6104229688644409,0.05792887881398201,0.604560375213623,0.5891758799552917,0.3957180678844452,0.22007200121879578,0.23263025283813477,0.5853990316390991,0.5962695479393005,0.0647105947136879,0.5521435141563416,0.5924334526062012,0.3933030962944031,0.21032896637916565,0.23935095965862274,0.7425791025161743,0.6269251704216003,-0.09995902329683304,0.9991403818130493,0.7800040245056152,0.5964584350585938,0.09815970808267593,0.9986748695373535,0.6789196729660034,0.6960369944572449,0.04725228622555733,0.7647444009780884,0.6682203412055969,0.6125913858413696,0.3992450535297394,0.4973306357860565,0.5720904469490051,0.7800007462501526,0.04443060979247093,0.562544047832489,0.5910966992378235,0.7419918775558472,0.24564936757087708,0.5469671487808228,0.5862814784049988,0.7942379117012024,0.04554343223571777,0.4742812216281891,0.5986884236335754,0.7626689076423645,0.23243510723114014,0.6859250068664551,0.47462278604507446,0.7931123971939087,0.09520673006772995,0.4785277247428894,0.5077993869781494,0.791732907295227,0.3006986677646637,0.5542239546775818,1
